"","ioname","acronym","cow_igocode","year","inception","typeI","pooling","delegation","delconstit","poolconstit","DS_sum_st","polyarchy","polyarchy_median","polity","gdp_cap","alliances","disparity","polity_homogeneity","number","law","trade","percentage","political","social","economic"
"1783","LOAS","LOAS",3450,1952,1945,"general purpose",0.328750014305115,0.111111111938953,0,0.165000006556511,0,0.165918685695148,0.166154633689368,-4.5,NA,3.33333333333333,NA,0.098949583911776,7,NA,NA,0.142857142857143,1,0,0
"1784","LOAS","LOAS",3450,1982,1945,"general purpose",0.425416678190231,0.131944447755814,0,0.165000006556511,0,0.132945543728083,0.136293993353508,-8.11764705882353,16673.3887746214,3.11764705882353,29495.1866680158,0.100008759336256,19,NA,100.826211137611,0,1,0,0
"1785","LOAS","LOAS",3450,1991,1945,"general purpose",0.425416678190231,0.131944447755814,0,0.165000006556511,0,0.158753624993951,0.155680308207157,-6.88888888888889,10732.350714586,3.21052631578947,17607.6084281471,0.113306288321631,20,NA,80.2709504381157,0,1,0,0
"1786","LOAS","LOAS",3450,1980,1945,"general purpose",0.425416678190231,0.131944447755814,0,0.165000006556511,0,0.119133184494874,0.102271742110504,-8.29411764705882,19578.7283543157,3.23529411764706,34978.4914922199,0.0933933417923875,19,NA,103.465187725682,0,1,0,0
"1787","LOAS","LOAS",3450,2013,1945,"general purpose",0.507916688919067,0.402182519435883,0.261904746294022,0.165000006556511,0.785714268684387,0.310110431372849,0.258993598469248,-2,13894.1681671274,3.9047619047619,18168.4771368537,0.181124714518967,21,3.42857142857143,94.8388112559671,0,1,0,0
"1788","LOAS","LOAS",3450,2009,1945,"general purpose",0.507916688919067,0.402182519435883,0.261904746294022,0.165000006556511,0.785714268684387,0.259526412051857,0.241468322283102,-3.42105263157895,14657.2576312904,3.9,18157.5461909534,0.148531667038024,21,3.9,89.2293992148876,0,1,0,0
"1789","LOAS","LOAS",3450,1985,1945,"general purpose",0.425416678190231,0.131944447755814,0,0.165000006556511,0,0.133341626030318,0.136293993353508,-8.05882352941176,14196.0636391206,3.35294117647059,23825.9320453512,0.0997235229580032,19,NA,83.0697644874776,0,1,0,0
"1790","LOAS","LOAS",3450,1967,1945,"general purpose",0.328750014305115,0.129629626870155,0,0.165000006556511,0,0.163517004148041,0.146849722028277,-7.18181818181818,1240.34117271946,3.27272727272727,685.283383868737,0.109726481396721,13,NA,45.6918242524893,0.0769230769230769,1,0,0
"1791","LOAS","LOAS",3450,1993,1945,"general purpose",0.425416678190231,0.131944447755814,0,0.165000006556511,0,0.175000270654894,0.186931642840872,-6,10036.7374655174,2.95,16178.766308414,0.113044174314524,21,NA,72.1896942016991,0.0476190476190476,1,0,0
"1792","LOAS","LOAS",3450,1992,1945,"general purpose",0.425416678190231,0.131944447755814,0,0.165000006556511,0,0.156188864260723,0.190416761262407,-6.77777777777778,10795.9192401965,3.05263157894737,17229.628259455,0.101724982082954,20,NA,74.2775559850019,0,1,0,0
"1793","LOAS","LOAS",3450,2001,1945,"general purpose",0.425416678190231,0.131944447755814,0,0.165000006556511,0,0.192000812256889,0.189884566658974,-5.31578947368421,14813.1708040923,3.65,19688.0318521226,0.10546879790638,21,NA,76.9421689244767,0,1,0,0
"1794","LOAS","LOAS",3450,1999,1945,"general purpose",0.425416678190231,0.131944447755814,0,0.165000006556511,0,0.1853319845874,0.200822775576761,-5.57894736842105,11860.9381031048,3.1,16215.8050492759,0.113310342220625,21,NA,73.7306808804717,0,1,0,0
"1795","LOAS","LOAS",3450,1994,1945,"general purpose",0.425416678190231,0.131944447755814,0,0.165000006556511,0,0.180733752933336,0.187469424629636,-6,10051.7783378404,2.95,16314.0644129524,0.122692993264503,21,NA,71.6354775250544,0.0476190476190476,1,0,0
"1796","LOAS","LOAS",3450,1981,1945,"general purpose",0.425416678190231,0.131944447755814,0,0.165000006556511,0,0.130719473363507,0.136293993353508,-8.11764705882353,19029.4267610874,3.23529411764706,33956.2392639278,0.0973344168414174,19,NA,105.650954056651,0,1,0,0
"1797","LOAS","LOAS",3450,1954,1945,"general purpose",0.328750014305115,0.129629626870155,0,0.165000006556511,0,0.167725442383952,0.162927403178992,-2.85714285714286,NA,3.28571428571429,NA,0.137471756214384,8,NA,NA,0.125,1,0,0
"1798","LOAS","LOAS",3450,2003,1945,"general purpose",0.425416678190231,0.393849194049835,0.261904746294022,0.165000006556511,0.785714268684387,0.215449362748115,0.215177168541723,-4.83333333333333,15022.3522827519,3.7,20021.490929932,0.118921719828045,21,NA,82.1453285170204,0,1,0,0
"1799","LOAS","LOAS",3450,1961,1945,"general purpose",0.328750014305115,0.129629626870155,0,0.165000006556511,0,0.152409011130791,0.129233330327948,-5.66666666666667,641.132204405466,3.4,NA,0.109880860200705,12,NA,43.2569512694684,0.0833333333333333,1,0,0
"1800","LOAS","LOAS",3450,2006,1945,"general purpose",0.425416678190231,0.393849194049835,0.261904746294022,0.165000006556511,0.785714268684387,0.244198956797693,0.232905801612271,-3.42105263157895,15904.3043368556,3.8,20755.525465681,0.139278908087341,21,4.05,92.816899427467,0.0476190476190476,1,0,0
"1801","LOAS","LOAS",3450,1968,1945,"general purpose",0.328750014305115,0.129629626870155,0,0.165000006556511,0,0.160124566548223,0.146849722028277,-7.36363636363636,3499.16065893439,3,5300.90380376319,0.11241578050845,13,NA,49.4245659555851,0.0769230769230769,1,0,0
"1802","LOAS","LOAS",3450,1986,1945,"general purpose",0.425416678190231,0.131944447755814,0,0.165000006556511,0,0.127682311320634,0.136293993353508,-8.17647058823529,12754.795060224,3.17647058823529,19144.9414773895,0.0948890081909117,19,NA,75.4145235948172,0,1,0,0
"1803","LOAS","LOAS",3450,2008,1945,"general purpose",0.507916688919067,0.402182519435883,0.261904746294022,0.165000006556511,0.785714268684387,0.257239628669893,0.24215076928503,-3.57894736842105,15524.2092125771,3.9,19594.6269585214,0.144423198969947,21,3.9,100.572292222552,0.0476190476190476,1,0,0
"1804","Mercosur","MERCOSUR",4260,1993,1991,"general purpose",0.0137500008568168,0.190476194024086,0.190476194024086,0,0.571428596973419,0.763794670631464,0.841528983311778,8,6524.57980088883,2.75,2531.20538342175,0.173128538801075,4,NA,47.0277995326056,1,0,0,1
"1805","Mercosur","MERCOSUR",4260,2007,1991,"general purpose",0.158125013113022,0.335317462682724,0.238095238804817,0.0412500016391277,0.714285731315613,0.802758705835404,0.833532696643967,8.66666666666667,7850.51689873898,3.33333333333333,4354.07837014995,0.109399165710659,6,10.1666666666667,63.5726531645439,1,0,0,1
"1806","Mercosur","MERCOSUR",4260,2009,1991,"general purpose",0.158125013113022,0.335317462682724,0.238095238804817,0.0412500016391277,0.714285731315613,0.80556617609236,0.829889879476077,8.5,8028.71026330754,3.33333333333333,4456.36938344805,0.101036051730264,6,10.1666666666667,56.8035677716502,0,0,0,1
